% Spectrum for month 12, day 10.
%
% The first column contains the channel number (0-8191)
% and the second contains the number of counts in that channel.
%
% E1 = 1.7743 MeV
% E2 = 1.9376 MeV
% E4 = 3.9299 MeV
%
1554	2171
1555	2197
1556	2117
1557	2172
1558	2179
1559	2116
1560	2127
1561	2064
1562	2144
1563	2117
1564	2072
1565	2010
1566	2157
1567	2212
1568	2184
1569	2076
1570	2165
1571	2090
1572	2045
1573	2161
1574	2164
1575	2142
1576	2129
1577	2147
1578	2059
1579	2074
1580	2132
1581	2140
1582	2080
1583	2143
1584	2078
1585	2164
1586	2131
1587	2069
1588	2178
1589	2187
1590	2040
1591	2144
1592	2170
1593	2105
1594	2184
1595	2106
1596	2117
1597	2179
1598	2009
1599	2137
1600	2182
1601	2087
1602	2081
1603	2128
1604	2129
1605	2097
1606	2077
1607	2165
1608	2154
1609	2126
1610	2068
1611	2151
1612	2102
1613	2089
1614	2189
1615	2140
1616	2086
1617	2061
1618	2188
1619	2090
1620	2056
1621	2098
1622	2147
1623	2177
1624	2103
1625	2201
1626	2078
1627	2163
1628	2136
1629	2117
1630	2129
1631	2088
1632	2167
1633	2150
1634	2109
1635	2089
1636	2143
1637	2141
1638	2120
1639	2196
1640	2145
1641	2107
1642	2100
1643	2116
1644	2078
1645	2114
1646	2188
1647	2219
1648	2224
1649	2188
1650	2052
1651	2157
1652	2175
1653	2054
1654	2072
1655	2083
1656	2185
1657	2140
1658	2147
1659	2077
1660	2166
1661	2024
1662	2093
1663	2140
1664	2074
1665	2151
1666	2057
1667	2145
1668	2101
1669	2075
1670	2085
1671	2191
1672	2232
1673	2124
1674	2108
1675	2172
1676	2061
1677	2092
1678	2119
1679	2076
1680	2152
1681	2018
1682	2133
1683	2122
1684	2112
1685	2073
1686	2055
1687	2170
1688	2156
1689	2195
1690	2044
1691	2115
1692	2074
1693	2107
1694	2181
1695	2155
1696	2163
1697	2014
1698	2103
1699	2113
1700	2118
1701	2099
1702	2072
1703	2118
1704	2126
1705	2108
1706	2131
1707	2124
1708	2138
1709	2178
1710	2080
1711	2141
1712	2082
1713	2030
1714	2052
1715	2134
1716	2110
1717	2138
1718	2092
1719	2096
1720	2080
1721	2161
1722	2084
1723	2153
1724	2082
1725	2106
1726	2041
1727	2204
1728	2055
1729	2085
1730	2119
1731	2088
1732	2112
1733	2147
